Country,Impact,Source,BEEF,PORK,EGGS,POUM,ANIMP,DAIR,SGMP,SWHE,SOYA,PULS,OFRU,MAIZ,RICE
CZ000000,GHG emissions,CO2SEE,,,,,,,,0.011134026,0.009165257,0.100314352,2.61E-07,0.002477757,0
CZ000000,GHG emissions,CO2PPT,,,,,,,,0.001633098,0.007127847,0.002593177,0.004055282,0.001711929,0
CZ000000,GHG emissions,CO2HIS,,,,,,,,0.004843146,0.013213466,0.00873742,0.000450884,0.003396528,0
CZ000000,GHG emissions,CO2DIC,,,,,,,,0.059410973,0.167261221,0.099805138,0.023877714,0.042945201,0
CZ000000,GHG emissions,CO2OFC,,,,,,,,0.001972195,0.000772969,0.000445164,0.00015701,0.129184535,0
CZ000000,GHG emissions,CO2ELC,,,,,,,,0.001967695,0.000632262,0.000363785,8.19E-05,0.132954696,0
CZ000000,GHG emissions,CO2INC,,,,,,,,0.021577974,0.059103253,0.034009708,0.008290426,0.020246688,0
EE000000,GHG emissions,N2OAPL,,,,,,,,0.011326825,0,0.003608609,9.73E-05,0,0
EE000000,GHG emissions,N2OGRC,,,,,,,,0.003744078,0,0.001192824,3.22E-05,0,0
EE000000,GHG emissions,N2OSYN,,,,,,,,0.075441259,0,0.059577418,0.01633867,0,0
EE000000,GHG emissions,N2OHIS,,,,,,,,0.023969709,0,0.06708293,0.020279206,0,0
EE000000,GHG emissions,N2OLEA,,,,,,,,0.020886991,0,0.051709995,0.009736763,0,0
EE000000,GHG emissions,N2OCRO,,,,,,,,0.00949428,0,0.022103323,0.002816393,0,0
EE000000,GHG emissions,N2OAMM,,,,,,,,0.002012613,0,0.0015894,0.000435881,0,0
EE000000,GHG emissions,N2OPRD,,,,,,,,0.043318496,0,0.037263339,0.010698455,0,0
EE000000,GHG emissions,N2OBUR,,,,,,,,0.000466135,0,0.000722041,0.00023529,0,0
EE000000,GHG emissions,N2OSOI,,,,,,,,0.096925624,0,0.15013746,0.048924871,0,0
EE000000,GHG emissions,CH4BUR,,,,,,,,2.69E-05,0,4.17E-05,1.36E-05,0,0
EE000000,GHG emissions,CO2PRD,,,,,,,,0.064290628,0,0.054473443,0.015504818,0,0
EE000000,GHG emissions,CO2SEE,,,,,,,,0.029193323,0,0.243160777,4.03E-06,0,0
EE000000,GHG emissions,CO2PPT,,,,,,,,0.000922432,0,0.002064134,0.007859042,0,0
EE000000,GHG emissions,CO2BIO,,,,,,,,0.221060625,0,0.342422151,0.111584141,0,0
EE000000,GHG emissions,CO2SOI,,,,,,,,1.15801185,0,1.793756388,0.584526339,0,0
EE000000,GHG emissions,CO2HIS,,,,,,,,0.184330815,0,0.515878236,0.155950271,0,0
EE000000,GHG emissions,CO2DIC,,,,,,,,0.100894966,0,0.278360915,0.369285242,0,0
EE000000,GHG emissions,CO2OFC,,,,,,,,0.029749112,0,0,0,0,0
EE000000,GHG emissions,CO2ELC,,,,,,,,0.030566197,0,0,0,0,0
EE000000,GHG emissions,CO2INC,,,,,,,,0.000829926,0,0,0,0,0
HU000000,GHG emissions,N2OAPL,,,,,,,,0.01363403,0.016241853,0.004707202,0.000304988,0.026197397,0.004849831
HU000000,GHG emissions,N2OGRC,,,,,,,,0.003122255,0.003367685,0.000954555,7.35E-05,0.0058227,0.000862196
HU000000,GHG emissions,N2OSYN,,,,,,,,0.074440785,0.048436588,0.043229217,0.059772611,0.036485621,0.000987289
HU000000,GHG emissions,N2OHIS,,,,,,,,0.009421282,0.014392863,0.01546178,0.045776048,0.006678068,0.008408479
HU000000,GHG emissions,N2OLEA,,,,,,,,0.003265554,0.002902396,0.002172355,0.003494449,0.002435987,0.000184716
HU000000,GHG emissions,N2OCRO,,,,,,,,0.009508532,0.075696792,0.022103323,0.009195817,0.029246915,0.019544052
HU000000,GHG emissions,N2OAMM,,,,,,,,0.002998873,0.001951285,0.001741504,0.002407961,0.001469836,3.97733E-05
HU000000,GHG emissions,N2OPRD,,,,,,,,0.038985143,0.034766948,0.023663652,0.03040446,0.02049865,0.000468545
HU000000,GHG emissions,N2OBUR,,,,,,,,0.000382059,0,0,0,5.44375E-05,0
HU000000,GHG emissions,N2OSOI,,,,,,,,0.017775922,0,0,0,0.002532798,0
HU000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.060907069
HU000000,GHG emissions,CH4BUR,,,,,,,,2.21E-05,0,0,0,3.14402E-06,0
HU000000,GHG emissions,CO2PRD,,,,,,,,0.066048837,0.053922699,0.039584194,0.051970266,0.03372852,0.000818081
HU000000,GHG emissions,CO2SEE,,,,,,,,0.011287254,0.011226034,0.159620435,1.32E-05,0.007639758,0.022117732
HU000000,GHG emissions,CO2PPT,,,,,,,,0.000834177,0.002643834,0.003052926,0.00316975,0.000890031,0.002748879
HU000000,GHG emissions,CO2BIO,,,,,,,,0.074801947,0,0,0,0.010658137,0
HU000000,GHG emissions,CO2SOI,,,,,,,,0.269899734,0,0,0,0.038456599,0
HU000000,GHG emissions,CO2HIS,,,,,,,,0.14490227,0.221366734,0.237807019,0.70404995,0.102710784,0.129325046
HU000000,GHG emissions,CO2DIC,,,,,,,,0.070932225,0.117722141,0.146349147,1.261682262,0.045830593,0.100609788
HU000000,GHG emissions,CO2OFC,,,,,,,,0.000265167,0.000424439,0.00050479,0.007912281,0.129284043,0.000320183
HU000000,GHG emissions,CO2ELC,,,,,,,,0.000108625,0.000201613,0.000218233,0.001863027,0.132725635,0.000116887
HU000000,GHG emissions,CO2INC,,,,,,,,0.010687383,0.0197019,0.021336432,0.196434642,0.011654092,0.011354493
LT000000,GHG emissions,N2OAPL,,,,,,,,0.013011571,0,0.005055013,2.14E-06,0.022009223,0
LT000000,GHG emissions,N2OGRC,,,,,,,,0.004793863,0,0.001862422,7.88E-07,0.008108875,0
LT000000,GHG emissions,N2OSYN,,,,,,,,0.062666226,0,0.036152255,0.013841029,0.042972464,0
LT000000,GHG emissions,N2OHIS,,,,,,,,0.001731241,0,0.003849882,0.00138361,0.002179903,0
LT000000,GHG emissions,N2OLEA,,,,,,,,0.008722338,0,0.01652575,0.004665117,0.010158536,0
LT000000,GHG emissions,N2OCRO,,,,,,,,0.00949428,0,0.022103323,0.001926875,0.029246915,0
LT000000,GHG emissions,N2OAMM,,,,,,,,0.004179992,0,0.002411445,0.000923231,0.00286637,0
LT000000,GHG emissions,N2OPRD,,,,,,,,0.039203227,0,0.02474717,0.009930842,0.027285801,0
LT000000,GHG emissions,CO2PRD,,,,,,,,0.054966687,0,0.034331341,0.013664401,0.038175538,0
LT000000,GHG emissions,CO2SEE,,,,,,,,0.025372144,0,0.139935081,2.76E-06,0.013960427,0
LT000000,GHG emissions,CO2PPT,,,,,,,,0.000542779,0,0.000795272,8.93E-06,0.001034328,0
LT000000,GHG emissions,CO2HIS,,,,,,,,0.013313513,0,0.029606197,0.010640178,0.016763793,0
LT000000,GHG emissions,CO2DIC,,,,,,,,0.069312626,0,0.138508431,0.25265178,0.082386186,0
LT000000,GHG emissions,CO2OFC,,,,,,,,0,0,0,0,0.12909687,0
LT000000,GHG emissions,CO2ELC,,,,,,,,0,0,0,0,0.132642626,0
LT000000,GHG emissions,CO2INC,,,,,,,,0,0,0,0,0.003601482,0
LV000000,GHG emissions,N2OAPL,,,,,,,,0.012548957,0.020370401,0.004220513,0.00012539,0,0
LV000000,GHG emissions,N2OGRC,,,,,,,,0.000680532,0.001104691,0.000228879,6.80E-06,0,0
LV000000,GHG emissions,N2OSYN,,,,,,,,0.04685836,0.027466318,0.049065464,0.017351115,0,0
LV000000,GHG emissions,N2OHIS,,,,,,,,0.001192329,0.000849558,0.002888958,0.00114168,0,0
LV000000,GHG emissions,N2OLEA,,,,,,,,0.001544582,0.044076623,0.036700025,0.009371646,0,0
LV000000,GHG emissions,N2OCRO,,,,,,,,0.00949428,0.074808467,0.022103323,0.002879272,0,0
LV000000,GHG emissions,N2OAMM,,,,,,,,0.002908094,0.001704597,0.00304507,0.001076834,0,0
LV000000,GHG emissions,N2OPRD,,,,,,,,0.021600803,0.014103821,0.022262927,0.010914891,0,0
LV000000,GHG emissions,N2OBUR,,,,,,,,0.000837594,0,0,0,0,0
LV000000,GHG emissions,N2OSOI,,,,,,,,0.146254232,0,0,0,0,0
LV000000,GHG emissions,CH4BUR,,,,,,,,4.84E-05,0,0,0,0,0
LV000000,GHG emissions,CO2PRD,,,,,,,,0.049338096,0.030642074,0.051257357,0.021764266,0,0
LV000000,GHG emissions,CO2SEE,,,,,,,,0.011146035,0.004583732,0.190159856,4.12E-06,0,0
LV000000,GHG emissions,CO2BIO,,,,,,,,0.397221916,0,0,0,0,0
LV000000,GHG emissions,CO2SOI,,,,,,,,2.134264773,0,0,0,0,0
LV000000,GHG emissions,CO2HIS,,,,,,,,0.009169194,0.006533236,0.022216537,0.008779697,0,0
LV000000,GHG emissions,CO2DIC,,,,,,,,0.095080116,0.059277677,0.200493305,0.377530055,0,0
LV000000,GHG emissions,CO2OFC,,,,,,,,0.036270073,0,0,0,0,0
LV000000,GHG emissions,CO2ELC,,,,,,,,0.037266262,0,0,0,0,0
LV000000,GHG emissions,CO2INC,,,,,,,,0.001011845,0,0,0,0,0
MT000000,GHG emissions,N2OAPL,,,,,,,,0,0,0.229826869,0.028366554,0,0
MT000000,GHG emissions,N2OGRC,,,,,,,,0,0,0.05936624,0.007327323,0,0
MT000000,GHG emissions,N2OSYN,,,,,,,,0,0,0.003782216,0.021004427,0,0
MT000000,GHG emissions,N2OLEA,,,,,,,,0,0,0.020656649,0.00409254,0,0
MT000000,GHG emissions,N2OCRO,,,,,,,,0,0,0.022103323,0.002781213,0,0
MT000000,GHG emissions,N2OAMM,,,,,,,,0,0,9.70E-05,0.000538558,0,0
MT000000,GHG emissions,N2OPRD,,,,,,,,0,0,0.003127914,0.014797001,0,0
MT000000,GHG emissions,CO2PRD,,,,,,,,0,0,0.004210527,0.020291866,0,0
MT000000,GHG emissions,CO2SEE,,,,,,,,0,0,0.059622593,3.98E-06,0,0
MT000000,GHG emissions,CO2DIC,,,,,,,,0,0,0.004555902,0.005546731,0,0
PL000000,GHG emissions,N2OAPL,,,,,,,,0.022120588,0.033157029,0.011374416,0.000259852,0.039500158,0
PL000000,GHG emissions,N2OGRC,,,,,,,,0.001430772,0.002859741,0.00085591,2.21E-05,0.002403235,0
PL000000,GHG emissions,N2OSYN,,,,,,,,0.09291717,0.04751235,0.039770858,0.013749043,0.030631556,0
PL000000,GHG emissions,N2OHIS,,,,,,,,0.012287125,0.030974327,0.025137295,0.01040759,0.006824713,0
PL000000,GHG emissions,N2OLEA,,,,,,,,0.004997696,0.006102355,0.002999924,0.000618018,0.00232916,0
PL000000,GHG emissions,N2OCRO,,,,,,,,0.009437311,0.075696792,0.022103323,0.00207527,0.029246915,0
PL000000,GHG emissions,N2OAMM,,,,,,,,0.006625846,0.003388066,0.002836027,0.000980433,0.002184311,0
PL000000,GHG emissions,N2OPRD,,,,,,,,0.051269685,0.044926238,0.028501081,0.006144272,0.020954382,0
PL000000,GHG emissions,CO2PRD,,,,,,,,0.100621743,0.070923658,0.050898962,0.013160814,0.038020609,0
PL000000,GHG emissions,CO2SEE,,,,,,,,0.009344468,0.010152289,0.109554009,2.97E-06,0.001599941,0
PL000000,GHG emissions,CO2PPT,,,,,,,,0.000810354,0.002212962,0.002113712,0.003446869,0.000936396,0
PL000000,GHG emissions,CO2HIS,,,,,,,,0.094489915,0.238197429,0.193309739,0.080035994,0.05248311,0
PL000000,GHG emissions,CO2DIC,,,,,,,,0.066705505,0.124888001,0.113151945,0.272109298,0.045784947,0
PL000000,GHG emissions,CO2OFC,,,,,,,,0.036233565,0,0,0,0.12909687,0
PL000000,GHG emissions,CO2ELC,,,,,,,,0.037228751,0,0,0,0.132642626,0
PL000000,GHG emissions,CO2INC,,,,,,,,0.001010827,0,0,0,0.003601482,0
SI000000,GHG emissions,N2OAPL,,,,,,,,0.060641245,0.252098386,0.237164446,5.03E-06,0.077831919,0
SI000000,GHG emissions,N2OGRC,,,,,,,,0.007594026,0.03156996,0.029699802,6.30E-07,0.009746792,0
SI000000,GHG emissions,N2OSYN,,,,,,,,0.134140434,0.102973401,0.034782842,0.01569231,0.123039078,0
SI000000,GHG emissions,N2OHIS,,,,,,,,0.033481058,0.05878246,0.055306046,0.003985375,0.018120911,0
SI000000,GHG emissions,N2OLEA,,,,,,,,0.0458261,0.128016263,0.087752961,0.003485527,0.049998411,0
SI000000,GHG emissions,N2OCRO,,,,,,,,0.00949428,0.075696792,0.022103323,0.001788,0.029246915,0
SI000000,GHG emissions,N2OAMM,,,,,,,,0.00535661,0.004112021,0.001388978,0.000626639,0.004913301,0
SI000000,GHG emissions,N2OPRD,,,,,,,,0.068339116,0.061238932,0.019990457,0.008052585,0.062432903,0
SI000000,GHG emissions,N2OBUR,,,,,,,,4.23E-05,0.000161079,0,0,0,0
SI000000,GHG emissions,N2OSOI,,,,,,,,0.006710439,0.025531426,0,0,0,0
SI000000,GHG emissions,CH4BUR,,,,,,,,2.45E-06,9.30E-06,0,0,0,0
SI000000,GHG emissions,CO2PRD,,,,,,,,0.12152035,0.103728082,0.034297178,0.014289918,0.111163521,0
SI000000,GHG emissions,CO2SEE,,,,,,,,0.026580907,0.009487379,0.108898704,4.30E-07,0.007543863,0
SI000000,GHG emissions,CO2PPT,,,,,,,,0.003112392,0.008185701,0.008012595,0.015329395,0.002338651,0
SI000000,GHG emissions,CO2BIO,,,,,,,,0.020077675,0.076390183,0,0,0,0
SI000000,GHG emissions,CO2SOI,,,,,,,,0.104529727,0.397707649,0,0,0,0
SI000000,GHG emissions,CO2HIS,,,,,,,,0.257474578,0.45204632,0.425312156,0.030648159,0.139352642,0
SI000000,GHG emissions,CO2DIC,,,,,,,,0.076224018,0.115251705,0.117530843,0.046071506,0.040864005,0
SI000000,GHG emissions,CO2OFC,,,,,,,,0.036257561,0.000518082,0.000488514,0.000258614,0.000189901,0
SI000000,GHG emissions,CO2ELC,,,,,,,,0.038041695,0.001762362,0.001661628,0.000601708,0.000671521,0
SI000000,GHG emissions,CO2INC,,,,,,,,0.105147701,0.153092367,0.144341152,0.056373965,0.057896131,0
SK000000,GHG emissions,N2OAPL,,,,,,,,0.010943081,0.014998349,0.003591934,0,0.020197072,0
SK000000,GHG emissions,N2OGRC,,,,,,,,0.003835451,0.005644439,0.001368962,0,0.007556483,0
SK000000,GHG emissions,N2OSYN,,,,,,,,0.055335156,0.007553892,0.035157661,0.011243123,0.046262037,0
SK000000,GHG emissions,N2OHIS,,,,,,,,0.000197541,0.00036308,0.000344214,4.66E-05,0.000173652,0
SK000000,GHG emissions,N2OLEA,,,,,,,,0.003280099,0.015925764,0.00280299,0.000966863,0.003367907,0
SK000000,GHG emissions,N2OCRO,,,,,,,,0.009533689,0.075696792,0.022103323,0.001788,0.029246915,0
SK000000,GHG emissions,N2OAMM,,,,,,,,0.002269499,0.000309813,0.001441946,0.000461122,0.001897377,0
SK000000,GHG emissions,N2OPRD,,,,,,,,0.028299944,0.006777653,0.023184352,0.006270686,0.023348055,0
SK000000,GHG emissions,N2OBUR,,,,,,,,6.37E-05,0.00011773,0,0,3.75089E-05,0
SK000000,GHG emissions,N2OSOI,,,,,,,,0.009816727,0.018151879,0,0,0.005783204,0
SK000000,GHG emissions,CH4BUR,,,,,,,,3.68E-06,6.80E-06,0,0,2.16632E-06,0
SK000000,GHG emissions,CO2PRD,,,,,,,,0.050809419,0.009881526,0.037763691,0.010951794,0.042107299,0
SK000000,GHG emissions,CO2SEE,,,,,,,,0.021576285,0.01749862,0.13187981,1.21E-06,0.005318501,0
SK000000,GHG emissions,CO2PPT,,,,,,,,0.00273208,0.004020839,0.00471347,0.006674127,0.002634651,0
SK000000,GHG emissions,CO2BIO,,,,,,,,0.027378463,0.050624874,0,0,0.016129127,0
SK000000,GHG emissions,CO2SOI,,,,,,,,0.144461808,0.267120939,0,0,0.085104956,0
SK000000,GHG emissions,CO2HIS,,,,,,,,0.00151912,0.002792143,0.002647061,0.000358505,0.001335412,0
SK000000,GHG emissions,CO2DIC,,,,,,,,0.064822921,0.172573648,0.126221208,0.120094893,0.047216135,0
SK000000,GHG emissions,CO2OFC,,,,,,,,0.000291335,0.000709423,0.000516229,0.000728786,0.129193642,0
SK000000,GHG emissions,CO2ELC,,,,,,,,0.000160087,0.000401623,0.000289515,0.000247985,0.132770901,0
SK000000,GHG emissions,CO2INC,,,,,,,,0.015718371,0.039204129,0.028250177,0.026089768,0.016023691,0
BG000000,GHG emissions,N2OAPL,,,,,,,,0.013394892,0.011874347,7.34E-05,6.23E-06,0.019026495,3.15753E-05
BG000000,GHG emissions,N2OGRC,,,,,,,,0.006613263,0.00647341,3.57E-05,3.17E-06,0.008756041,2.1304E-05
BG000000,GHG emissions,N2OSYN,,,,,,,,0.0446873,0,0.048276232,0.032206043,0.060068517,0.11810413
BG000000,GHG emissions,N2OLEA,,,,,,,,0.004912484,0.001994477,0.006184491,0.004913077,0.008200025,0.016007301
BG000000,GHG emissions,N2OCRO,,,,,,,,0.009551129,0.075696792,0.022103323,0.005366241,0.029246915,0.019544052
BG000000,GHG emissions,N2OAMM,,,,,,,,0.001882618,0,0.002033815,0.001356799,0.002530609,0.004975575
BG000000,GHG emissions,N2OPRD,,,,,,,,0.021923357,0.003595272,0.025341662,0.017296342,0.027650571,0.056654986
BG000000,GHG emissions,CO2PRD,,,,,,,,0.037509943,0.004423712,0.042497623,0.028817619,0.047159064,0.097595596
BG000000,GHG emissions,CO2SEE,,,,,,,,0.023508278,0.010332514,0.20028812,7.68E-06,0.007928187,0.017277834
BG000000,GHG emissions,CO2DIC,,,,,,,,0.088028098,0.139930315,0.223841896,0.702315182,0.070997113,0.064217132
BG000000,GHG emissions,CO2OFC,,,,,,,,0.021534456,0.000505342,0.000802039,0.004608767,0.000295165,0.00023793
BG000000,GHG emissions,CO2ELC,,,,,,,,0.021833027,6.51E-05,0.000103357,0.000423914,3.97341E-05,3.11175E-05
BG000000,GHG emissions,CO2INC,,,,,,,,0.004868298,0.006864484,0.010894769,0.048645595,0.004148798,0.003269446
RO000000,GHG emissions,N2OAPL,,,,,,,,0.011509021,0.013389148,0.0018132,8.21E-05,0.020309588,0.001029444
RO000000,GHG emissions,N2OGRC,,,,,,,,0.004061606,0.006660095,0.000605813,2.68E-05,0.007441897,0.0004791
RO000000,GHG emissions,N2OSYN,,,,,,,,0.025680035,0,0.040047484,0.008314289,0.027674152,0.089672064
RO000000,GHG emissions,N2OHIS,,,,,,,,0.001121193,0.000771204,0.001429313,0.000540686,0.00083458,0.004948988
RO000000,GHG emissions,N2OLEA,,,,,,,,0.001344924,0.005196518,0.006805532,0.000615163,0.002317302,0.006276773
RO000000,GHG emissions,N2OCRO,,,,,,,,0.009588969,0.075696792,0.022103323,0.001788,0.029246915,0.019544052
RO000000,GHG emissions,N2OAMM,,,,,,,,0.001815068,0,0.002830561,0.000587655,0.001956012,0.006338031
RO000000,GHG emissions,N2OPRD,,,,,,,,0.011658006,0.001970135,0.020029549,0.003882267,0.012276173,0.032819109
RO000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.053876502
RO000000,GHG emissions,CO2PRD,,,,,,,,0.027611434,0.002424103,0.045263235,0.009067626,0.029412062,0.086996291
RO000000,GHG emissions,CO2SEE,,,,,,,,0.029543383,0.010092301,0.342424172,1.49E-06,0.001210237,0.023759537
RO000000,GHG emissions,CO2PPT,,,,,,,,0.000713183,0.001372162,0.005633159,0.002925844,0.001047337,0.001943106
RO000000,GHG emissions,CO2HIS,,,,,,,,0.00862215,0.005930677,0.010991644,0.00415796,0.00641805,0.038058497
RO000000,GHG emissions,CO2DIC,,,,,,,,0.109010884,0.136018282,0.374848749,0.136408963,0.075943289,0.082160648
RO000000,GHG emissions,CO2OFC,,,,,,,,0,0,0,0,0,0
RO000000,GHG emissions,CO2ELC,,,,,,,,0,0,0,0,0,0
RO000000,GHG emissions,CO2INC,,,,,,,,0,0,0,0,0,0
BL000000,Land Use,LCAREA,,,,,,,,0.000113169,0,0.000268227,5.00E-05,0.000195448,0
DK000000,Land Use,LCAREA,,,,,,,,0.000133186,0,0.000284221,0.000214309,0,0
DE000000,Land Use,LCAREA,,,,,,,,0.000129668,0,0.000320111,5.68E-05,0.00011418,0
EL000000,Land Use,LCAREA,,,,,,,,0.000321234,0.000416615,0.000694601,0.000167327,0.000114333,0.000131025
ES000000,Land Use,LCAREA,,,,,,,,0.000322349,0.000368684,0.001368811,0.000328726,0.0001043,0.000140521
FR000000,Land Use,LCAREA,,,,,,,,0.000136046,0.0004396,0.000234131,7.92E-05,0.000122192,0.000156934
IR000000,Land Use,LCAREA,,,,,,,,0.000105197,0,0.000336619,7.84E-05,0,0
IT000000,Land Use,LCAREA,,,,,,,,0.000193665,0.00031146,0.000543391,0.00012961,0.000113764,0.000154746
NL000000,Land Use,LCAREA,,,,,,,,0.00011878,0,0.000221556,2.85E-05,0.000102923,0
AT000000,Land Use,LCAREA,,,,,,,,0.00019057,0.000378822,0.000386527,8.85E-06,9.15175E-05,0
PT000000,Land Use,LCAREA,,,,,,,,0.00103667,0,0.00237243,0.000713867,0.000176982,0.00017467
SE000000,Land Use,LCAREA,,,,,,,,0.00016062,0,0.000326283,0.000265937,0,0
FI000000,Land Use,LCAREA,,,,,,,,0.000267422,0,0.000369284,0.000865209,0,0
UK000000,Land Use,LCAREA,,,,,,,,0.000124199,0.00024612,0.000266191,8.94E-05,0,0
CY000000,Land Use,LCAREA,,,,,,,,0,0,0.000221283,0.000403746,0,0
CZ000000,Land Use,LCAREA,,,,,,,,0.000201591,0.000663499,0.00038215,1.81E-05,0.000155433,0
EE000000,Land Use,LCAREA,,,,,,,,0.00033099,0,0.000926327,0.000280029,0,0
HU000000,Land Use,LCAREA,,,,,,,,0.000232076,0.000434778,0.000506732,0.000914324,0.000153905,0.000304535
LT000000,Land Use,LCAREA,,,,,,,,0.000239722,0,0.000533086,0.000191586,0.000301847,0
LV000000,Land Use,LCAREA,,,,,,,,0.000298982,0.00021303,0.000724418,0.000286281,0,0
MT000000,Land Use,LCAREA,,,,,,,,0,0,0.000227134,0.000276531,0,0
PL000000,Land Use,LCAREA,,,,,,,,0.000230886,0.000471831,0.000417349,0.000206341,0.000173245,0
SI000000,Land Use,LCAREA,,,,,,,,0.000251142,0.000440929,0.000414852,2.99E-05,0.000135925,0
SK000000,Land Use,LCAREA,,,,,,,,0.000240273,0.000677712,0.000502399,8.42E-05,0.000177174,0
BG000000,Land Use,LCAREA,,,,,,,,0.000266534,0.000480207,0.000763002,0.000533556,0.000234732,0.000195894
RO000000,Land Use,LCAREA,,,,,,,,0.000334959,0.000469043,0.001304473,0.000103439,0.000257553,0.000269383
